player id,name,sWAR,image,image2,team id,team abbrev,pos 1,pos 2,pos 3,pos 4,pos 5,pos 6,pos 7,pos 8,last game,last game 2,il return,dem week,vanity card,strat code,bbref id,injury rating,DRAFT TEAM,Unnamed: 24,BOARD TEAM,Unnamed: 26,id,abbrev,sname,lname,manager_legacy,division_legacy,gmid,gmid2,manager1,manager2,division,mascot,stadium,gsheet,thumbnail,color,dice_color,season,auto_draft,salary_cap
13003,Jordan Wicks,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jordan-wicks.png,,547,FA,SP,,,,,,,,,,,-2,,"Wicks,J",wicksjo01,6p30,,,,,,,,,,,,,,,,,,,,,,,,
13004,Jorge Alcala,1.15,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jorge-alcala.png,,587,CHC,RP,,,,,,,,,,,-2,,"Alcala,J",alcaljo01,1p50,,,,,,,,,,,,,,,,,,,,,,,,
13005,Jorge Lopez,0.49,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jorge-lopez.png,,547,FA,RP,CP,,,,,,,,,,-2,,"Lopez,Jo",lopezjo02,2p50,,,,,,,,,,,,,,,,,,,,,,,,
13006,Jorge Mateo,1.25,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jorge-mateo.png,,547,FA,2B,SS,CF,,,,,,,,,-2,,"Mateo,J",mateojo01,5p30,,,,,,,,,,,,,,,,,,,,,,,,
13007,Jorge Polanco,0.48,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jorge-polanco.png,,548,WV,2B,,,,,,,,,,,-2,,"Polanco,J",polanjo01,2p60,,,,,,,,,,,,,,,,,,,,,,,,
13008,Jorge Soler,0.56,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jorge-soler.png,,569,POR,RF,LF,,,,,,,,,,-2,,"Soler,J",solerjo01,1p65,,,,,,,,,,,,,,,,,,,,,,,,
13009,Jose Ferrer,0.75,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jose-ferrer.png,,590,CYP,RP,CP,,,,,,,,,,-2,,"Ferrer,J",ferrejo01,5p30,,,,,,,,,,,,,,,,,,,,,,,,
13010,Jose Abreu,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jose-abreu.png,,547,FA,1B,,,,,,,,,,,-2,,"Abreu,J",abreujo02,1p20,,,,,,,,,,,,,,,,,,,,,,,,
13011,Jose Altuve,1.45,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jose-altuve.png,,590,CYP,2B,,,,,,,,,,,-2,,"Altuve,J",altuvjo01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
13012,Jose Alvarado,0.23,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jose-alvarado.png,,557,MYT,RP,CP,,,,,,,,,,-2,,"Alvarado,J",alvarjo03,1p50,,,,,,,,,,,,,,,,,,,,,,,,
13013,Jose Azocar,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jose-azocar.png,,566,MKE,LF,CF,RF,,,,,,,,,-2,,"Azocar,J",azocajo01,1p30,,,,,,,,,,,,,,,,,,,,,,,,
13014,Jose Berrios,1.03,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jose-berrios.png,,581,MDW,SP,,,,,,,,,,,-2,,"Berrios,J",berrijo01,0p72,,,,,,,,,,,,,,,,,,,,,,,,
13015,Jose Butto,2.23,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jose-butto.png,,569,POR,SP,RP,CP,,,,,,,,,-2,,"Butto,J",buttojo01,1p40,,,,,,,,,,,,,,,,,,,,,,,,
13016,Jose Caballero,0.96,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jose-caballero.png,,562,DALMiL,SS,3B,2B,,,,,,,,,-2,,"Caballero,J",cabaljo01,1p65,,,,,,,,,,,,,,,,,,,,,,,,
13017,Jose Fermin,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jose-fermin.png,,569,POR,2B,3B,LF,,,,,,,,,-2,,"Fermin,J",fermijo01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
13018,Jose Herrera,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jose-herrera.png,,578,CAN,C,3B,,,,,,,,,,-2,,"Herrera,J",herrejo04,2p20,,,,,,,,,,,,,,,,,,,,,,,,
13019,Jose Iglesias,3.09,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jose-iglesias.png,,569,POR,2B,3B,SS,,,,,,,,,-2,,"Iglesias,J",iglesjo01,1p40,,,,,,,,,,,,,,,,,,,,,,,,
13020,Jose Leclerc,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jose-leclerc.png,,547,FA,RP,CP,,,,,,,,,,-2,,"Leclerc,J",leclejo01,1p60,,,,,,,,,,,,,,,,,,,,,,,,
13021,Jose Miranda,1.15,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jose-miranda.png,,581,MDW,3B,1B,SS,,,,,,,,,-2,,"Miranda,J",miranjo01,2p60,,,,,,,,,,,,,,,,,,,,,,,,
13022,Jose Quintana,0.66,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jose-quintana.png,,547,FA,SP,,,,,,,,,,,-2,,"Quintana,J",quintjo01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
13023,Jose Ramirez,2.89,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jose-ramirez.png,,566,MKE,3B,,,,,,,,,,,-2,,"Ramirez,J",ramirjo01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
13024,Jose Ruiz,0.28,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jose-ruiz.png,,547,FA,RP,CP,,,,,,,,,,-2,,"Ruiz,J",ruizjo01,1p40,,,,,,,,,,,,,,,,,,,,,,,,
13025,Jose Siri,0.7,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jose-siri.png,,547,FA,CF,1B,,,,,,,,,,-2,,"Siri,J",sirijo01,1p60,,,,,,,,,,,,,,,,,,,,,,,,
13026,Jose Soriano,1.39,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jose-soriano.png,,550,WVMiL,SP,RP,,,,,,,,,,-2,,"Soriano,J",soriajo02,3p60,,,,,,,,,,,,,,,,,,,,,,,,
13027,Jose Suarez,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jose-suarez.png,,547,FA,SP,RP,CP,,,,,,,,,-2,,"Suarez,J",suarejo01,1p30,,,,,,,,,,,,,,,,,,,,,,,,
13028,Jose Tena,0.21,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jose-tena.png,,547,FA,3B,2B,,,,,,,,,,-2,,"Tena,J",tenajo01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
13029,Jose Trevino,0.44,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jose-trevino.png,,547,FA,C,,,,,,,,,,,-2,,"Trevino,J",trevijo01,4p40,,,,,,,,,,,,,,,,,,,,,,,,
13030,Jose Urena,0.41,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jose-urena.png,,547,FA,SP,RP,CP,,,,,,,,,-2,,"Urena,J",urenajo01,2p60,,,,,,,,,,,,,,,,,,,,,,,,
13031,Josh Bell,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/josh-bell.png,,547,FA,1B,,,,,,,,,,,-2,,"Bell,J",belljo02,1p65,,,,,,,,,,,,,,,,,,,,,,,,
13032,Josh Fleming,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/josh-fleming.png,,547,FA,SP,RP,CP,,,,,,,,,-2,,"Fleming,J",flemijo01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
13033,Josh Hader,0.41,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/josh-hader.png,,554,THE,RP,CP,,,,,,,,,,-2,,"Hader,J",haderjo01,0p72,,,,,,,,,,,,,,,,,,,,,,,,
13034,Josh Jung,0.56,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/josh-jung.png,,547,FA,3B,,,,,,,,,,,-2,,"Jung,Jo",jungjo01,5p20,,,,,,,,,,,,,,,,,,,,,,,,
13035,Josh Lowe,0.31,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/josh-lowe.png,,547,FA,RF,LF,CF,,,,,,,,,-2,,"Lowe,J",lowejo01,4p50,,,,,,,,,,,,,,,,,,,,,,,,
13036,Josh Naylor,0.69,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/josh-naylor.png,,548,WV,1B,,,,,,,,,,,-2,,"Naylor,J",naylojo01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
13037,Josh Palacios,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/josh-palacios.png,,584,NSH,RF,LF,CF,,,,,,,,,-2,,"Palacios,J",palacjo01,2p20,,,,,,,,,,,,,,,,,,,,,,,,
13038,Josh Rojas,0.8,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/josh-rojas.png,,547,FA,3B,2B,LF,1B,,,,,,,,-2,,"Rojas,J",rojasjo01,1p65,,,,,,,,,,,,,,,,,,,,,,,,
13039,Josh Smith,1.57,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/josh-smith.png,,590,CYP,3B,SS,LF,RF,2B,,,,,,,-2,,"Smith,J",smithjo11,1p70,,,,,,,,,,,,,,,,,,,,,,,,
13040,Josh Staumont,0.39,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/josh-staumont.png,,563,GME,RP,,,,,,,,,,w08g2,-2,,"Staumont,J",staumjo01,2p20,,,,,,,,,,,,,,,,,,,,,,,,
13041,Josh Winckowski,0.23,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/josh-winckowski.png,,547,FA,SP,RP,CP,,,,,,,,,-2,,"Winckowski,J",winckjo01,1p40,,,,,,,,,,,,,,,,,,,,,,,,
13042,JP Crawford,1.74,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jp-crawford.png,,547,FA,SS,,,,,,,,,,,-2,,"Crawford,J",crawfjp01,4p50,,,,,,,,,,,,,,,,,,,,,,,,
13043,JP Sears,0.69,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jp-sears.png,,547,FA,SP,,,,,,,,,,,-2,,"Sears,J",searsjp01,0p72,,,,,,,,,,,,,,,,,,,,,,,,
13044,JT Chargois,1.19,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jt-chargois.png,,559,MYTMiL,RP,,,,,,,,,,,-2,,"Chargois,J",chargjt01,5p30,,,,,,,,,,,,,,,,,,,,,,,,
13045,JT Ginn,0.66,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jt-ginn.png,,581,MDW,SP,RP,,,,,,,,,,-2,,"Ginn,J",ginnjt01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
13046,JT Realmuto,2.11,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jt-realmuto.png,,548,WV,C,,,,,,,,,,,-2,,"Realmuto,J",realmjt01,4p50,,,,,,,,,,,,,,,,,,,,,,,,
13047,Juan Soto,3.21,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/juan-soto.png,,554,THE,RF,LF,,,,,,,,,,-2,,"Soto,J",sotoju01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
13048,Juan Yepez,0.7,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/juan-yepez.png,,565,GMEMiL,1B,,,,,,,,,,,-2,,"Yepez,J",yepezju01,1p30,,,,,,,,,,,,,,,,,,,,,,,,
13049,Julian Aguiar,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/julian-aguiar.png,,547,FA,SP,,,,,,,,,,,-2,,"Aguiar,J",aguiaju01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
13050,Julio Rodriguez,2.03,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/julio-rodriguez.png,,590,CYP,CF,,,,,,,,,,,-2,,"Rodriguez,Julio",rodriju01,1p65,,,,,,,,,,,,,,,,,,,,,,,,
13051,Jung Hoo Lee,0.18,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jung-hoo-lee.png,,557,MYT,CF,,,,,,,,,,,-2,,"Hoo Lee,J",leeju01,5p20,,,,,,,,,,,,,,,,,,,,,,,,
13052,Junior Caminero,0.69,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/junior-caminero.png,,572,BSG,3B,1B,,,,,,,,,,-2,,"Caminero,J",caminju01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
13053,Jurickson Profar,1.56,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jurickson-profar.png,,581,MDW,LF,1B,,,,,,,,,,-2,,"Profar,J",profaju01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
13054,Justin Anderson,0.27,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/justin-anderson.png,,547,FA,RP,CP,,,,,,,,,,-2,,"Anderson,J",anderju01,1p50,,,,,,,,,,,,,,,,,,,,,,,,
13055,Justin Lawrence,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/justin-lawrence.png,,547,FA,RP,CP,,,,,,,,,,-2,,"Lawrence,J",lawreju01,2p50,,,,,,,,,,,,,,,,,,,,,,,,
13056,Justin Martinez,1.32,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/justin-martinez.png,,595,CLSMiL,RP,CP,,,,,,,,,,-2,https://i.postimg.cc/sx5YqCL8/Martinez-FC.png,"Martinez,Ju",martiju01,1p60,,,,,,,,,,,,,,,,,,,,,,,,
13057,Justin Slaten,1.17,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/justin-slaten.png,,575,WAI,RP,CP,,,,,,,,,,-2,,"Slaten,J",slateju01,4p30,,,,,,,,,,,,,,,,,,,,,,,,
13058,Justin Steele,1.06,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/justin-steele.png,,563,GME,SP,,,,,,,,,,,-2,,"Steele,J",steelju01,2p70,,,,,,,,,,,,,,,,,,,,,,,,
13059,Justin Turner,0.81,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/justin-turner.png,,547,FA,1B,3B,,,,,,,,,,-2,,"Turner,J",turneju01,1p65,,,,,,,,,,,,,,,,,,,,,,,,
13060,Justin Verlander,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/justin-verlander.png,,547,FA,SP,,,,,,,,,,,-2,,"Verlander,J",verlaju01,4p50,,,,,,,,,,,,,,,,,,,,,,,,
13061,Justin Wilson,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/justin-wilson.png,,547,FA,RP,CP,,,,,,,,,,-2,,"Wilson,Ju",wilsoju10,1p40,,,,,,,,,,,,,,,,,,,,,,,,
13062,Justin Wrobleski,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/justin-wrobleski.png,,584,NSH,SP,RP,CP,,,,,,,,,-2,,"Wrobleski,J",wroblju01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
13063,Justyn Henry Malloy,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/justyn-henry-malloy.png,,575,WAI,DH,,,,,,,,,,,-2,,"Henry Malloy,J",malloju02,1p40,,,,,,,,,,,,,,,,,,,,,,,,
13064,Kaleb Ort,0.88,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/kaleb-ort.png,,547,FA,RP,,,,,,,,,,,-2,,"Ort,K",ortka01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
13065,Keaton Winn,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/keaton-winn.png,,547,FA,SP,,,,,,,,,,,-2,,"Winn,K",winnke01,5p30,,,,,,,,,,,,,,,,,,,,,,,,
13066,KeBryan Hayes,0.59,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/kebryan-hayes.png,,551,DEN,3B,,,,,,,,,,,-2,,"Hayes,K",hayeske01,4p50,,,,,,,,,,,,,,,,,,,,,,,,
13067,Keegan Akin,1.01,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/keegan-akin.png,,583,MDWMiL,RP,CP,,,,,,,,,,-2,,"Akin,K",akinke01,1p50,,,,,,,,,,,,,,,,,,,,,,,,
13068,Keegan Thompson,1.42,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/keegan-thompson.png,,558,MYTIL,RP,CP,,,,,,,,,w07g1,-2,,"Thompson,K",thompke02,5p20,,,,,,,,,,,,,,,,,,,,,,,,
13069,Keibert Ruiz,0.22,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/keibert-ruiz.png,,547,FA,C,,,,,,,,,,,-2,,"Ruiz,K",ruizke01,2p60,,,,,,,,,,,,,,,,,,,,,,,,
13070,Keider Montero,0.05,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/keider-montero.png,,547,FA,SP,RP,,,,,,,,,,-2,,"Montero,K",monteke01,1p50,,,,,,,,,,,,,,,,,,,,,,,,
13071,Kenley Jansen,1.14,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/kenley-jansen.png,,551,DEN,RP,CP,,,,,,,,,,-2,,"Jansen,K",janseke01,1p50,,,,,,,,,,,,,,,,,,,,,,,,
13072,Kenta Maeda,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/kenta-maeda.png,,547,FA,SP,RP,,,,,,,,,,-2,,"Maeda,K",maedake01,2p60,,,,,,,,,,,,,,,,,,,,,,,,
13073,Kerry Carpenter,2.16,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/kerry-carpenter.png,,569,POR,RF,LF,,,,,,,,,,-2,,"Carpenter,K",carpeke01,5p40,,,,,,,,,,,,,,,,,,,,,,,,
13074,Ketel Marte,3.38,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/ketel-marte.png,,551,DEN,2B,SS,,,,,,,,,,-2,https://i.postimg.cc/3y7WZCxn/ss-2b.png,"Marte,K",marteke01,1p60,,,,,,,,,,,,,,,,,,,,,,,,
13075,Kevin Gausman,0.45,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/kevin-gausman.png,,563,GME,SP,,,,,,,,,,,-2,,"Gausman,K",gausmke01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
13076,Kevin Ginkel,0.55,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/kevin-ginkel.png,,547,FA,RP,CP,,,,,,,,,,-2,,"Ginkel,K",ginkeke01,1p60,,,,,,,,,,,,,,,,,,,,,,,,
13077,Kevin Kelly,1.15,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/kevin-kelly.png,,551,DEN,RP,CP,,,,,,,,,,-2,,"Kelly,K",kellyke02,1p60,,,,,,,,,,,,,,,,,,,,,,,,
13078,Kevin Kiermaier,1.03,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/kevin-kiermaier.png,,547,FA,CF,,,,,,,,,,,-2,,"Kiermaier,K",kiermke01,1p60,,,,,,,,,,,,,,,,,,,,,,,,
13079,Kevin Newman,2.05,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/kevin-newman.png,,557,MYT,SS,2B,1B,3B,LF,,,,,,,-2,,"Newman,K",newmake01,1p50,,,,,,,,,,,,,,,,,,,,,,,,
13080,Kevin Pillar,0.37,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/kevin-pillar.png,,593,CLS,CF,LF,RF,,,,,,,,,-2,https://i.postimg.cc/0QFnhfyD/Pillar-FC.png,"Pillar,K",pillake01,1p50,,,,,,,,,,,,,,,,,,,,,,,,
13081,Kirby Yates,2.57,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/kirby-yates.png,,557,MYT,RP,CP,,,,,,,,,,-2,,"Yates,K",yateski01,1p50,,,,,,,,,,,,,,,,,,,,,,,,
13082,Kody Clemens,0.44,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/kody-clemens.png,,547,FA,1B,3B,2B,LF,,,,,,,,-2,,"Clemens,K",clemeko01,2p20,,,,,,,,,,,,,,,,,,,,,,,,
13083,Kody Funderburk,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/kody-funderburk.png,,547,FA,RP,CP,,,,,,,,,,-2,,"Funderburk,K",fundeko01,5p20,,,,,,,,,,,,,,,,,,,,,,,,
13084,Korey Lee,0.07,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/korey-lee.png,,569,POR,C,,,,,,,,,,,-2,,"Lee,K",leeko01,2p60,,,,,,,,,,,,,,,,,,,,,,,,
13085,Kris Bryant,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/kris-bryant.png,,547,FA,1B,RF,,,,,,,,,,-2,,"Bryant,K",bryankr01,5p20,,,,,,,,,,,,,,,,,,,,,,,,
13086,Kris Bubic,1.27,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/kris-bubic.png,,551,DEN,RP,CP,,,,,,,,,,-2,,"Bubic,K",bubickr01,5p30,,,,,,,,,,,,,,,,,,,,,,,,
13087,Kutter Crawford,0.98,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/kutter-crawford.png,,577,WAIMiL,SP,,,,,,,,,,,-2,,"Crawford,K",crawfku01,0p72,,,,,,,,,,,,,,,,,,,,,,,,
13088,Kyle Bradish,1.91,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/kyle-bradish.png,,569,POR,SP,,,,,,,,,,,-2,,"Bradish,K",bradiky01,6p20,,,,,,,,,,,,,,,,,,,,,,,,
13089,Kyle Farmer,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/kyle-farmer.png,,584,NSH,2B,3B,SS,1B,,,,,,,,-2,,"Farmer,K",farmeky01,2p50,,,,,,,,,,,,,,,,,,,,,,,,
13090,Kyle Finnegan,0.68,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/kyle-finnegan.png,,547,FA,RP,CP,,,,,,,,,,-2,,"Finnegan,K",finneky01,1p50,,,,,,,,,,,,,,,,,,,,,,,,
13091,Kyle Freeland,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/kyle-freeland.png,,547,FA,SP,,,,,,,,,,,-2,,"Freeland,K",freelky01,3p60,,,,,,,,,,,,,,,,,,,,,,,,
13092,Kyle Gibson,0.29,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/kyle-gibson.png,,547,FA,SP,,,,,,,,,,,-2,,"Gibson,K",gibsoky01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
13093,Kyle Harrison,0.22,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/kyle-harrison.png,,547,FA,SP,,,,,,,,,,,-2,,"Harrison,K",harriky01,2p65,,,,,,,,,,,,,,,,,,,,,,,,
13094,Kyle Hendricks,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/kyle-hendricks.png,,547,FA,SP,RP,,,,,,,,,,-2,,"Hendricks,K",hendrky01,1p65,,,,,,,,,,,,,,,,,,,,,,,,
13095,Kyle Higashioka,1.54,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/kyle-higashioka.png,,547,FA,C,,,,,,,,,,,-2,,"Higashioka,K",higasky01,2p40,,,,,,,,,,,,,,,,,,,,,,,,
13096,Kyle Isbel,1.23,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/kyle-isbel.png,,547,FA,CF,,,,,,,,,,,-2,,"Isbel,K",isbelky01,1p60,,,,,,,,,,,,,,,,,,,,,,,,
13097,Kyle Leahy,0.3,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/kyle-leahy.png,,590,CYP,RP,CP,,,,,,,,,,-2,,"Leahy,K",leahyky01,1p30,,,,,,,,,,,,,,,,,,,,,,,,
13098,Kyle Manzardo,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/kyle-manzardo.png,,547,FA,1B,,,,,,,,,,,-2,,"Manzardo,K",manzaky01,1p30,,,,,,,,,,,,,,,,,,,,,,,,
13099,Kyle McCann,0.37,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/kyle-mccann.png,,554,THE,C,,,,,,,,,,,-2,,"McCann,K",mccanky01,2p30,,,,,,,,,,,,,,,,,,,,,,,,
13100,Kyle Muller,0.58,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/kyle-muller.png,,563,GME,RP,,,,,,,,,,,-2,,"Muller,K",mulleky01,3p30,,,,,,,,,,,,,,,,,,,,,,,,
13101,Kyle Nicolas,0.18,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/kyle-nicolas.png,,547,FA,RP,,,,,,,,,,,-2,,"Nicolas,K",nicolky01,1p50,,,,,,,,,,,,,,,,,,,,,,,,
13102,Kyle Schwarber,1.47,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/kyle-schwarber.png,,566,MKE,LF,,,,,,,,,,,-2,,"Schwarber,K",schwaky01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
13103,Kyle Stowers,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/kyle-stowers.png,,578,CAN,LF,CF,RF,,,,,,,,,-2,,"Stowers,K",stoweky01,1p40,,,,,,,,,,,,,,,,,,,,,,,,
13104,Kyle Tucker,4.02,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/kyle-tucker.png,,552,DENIL,RF,,,,,,,,,,w06g4,-2,https://i.postimg.cc/p9xyBYLg/ss-of3.png,"Tucker,K",tuckeky01,5p40,,,,,,,,,,,,,,,,,,,,,,,,
13105,Kyle Tyler,0.41,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/kyle-tyler.png,,547,FA,SP,RP,,,,,,,,,,-2,,"Tyler,K",tylerky01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
13106,LaMonte Wade Jr,1.52,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/lamonte-wade-jr.png,,578,CAN,1B,RF,LF,,,,,,,,,-2,,"Wade Jr,L",wadela01,3p60,,,,,,,,,,,,,,,,,,,,,,,,
13107,Lance Lynn,0.11,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/lance-lynn.png,,547,FA,SP,,,,,,,,,,,-2,,"Lynn,L",lynnla01,2p60,,,,,,,,,,,,,,,,,,,,,,,,
13108,Landen Roupp,0.89,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/landen-roupp.png,,566,MKE,SP,RP,,,,,,,,,,-2,,"Roupp,L",rouppla01,1p30,,,,,,,,,,,,,,,,,,,,,,,,
13109,Landon Knack,0.98,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/landon-knack.png,,584,NSH,SP,RP,CP,,,,,,,,,-2,,"Knack,L",knackla01,1p40,,,,,,,,,,,,,,,,,,,,,,,,
13110,Lane Thomas,0.16,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/lane-thomas.png,,557,MYT,RF,CF,,,,,,,,,,-2,,"Thomas,L",thomala02,3p60,,,,,,,,,,,,,,,,,,,,,,,,
