player_id,Name,sWAR,team,hand,IP,SO vlhp,SO v rhp,SO vl+,SO vr+,Pts,Pts.1,BB vlhp,BB v rhp,BB vl+,BB vr+,Pts.2,Pts.3,HIT v lhp,HIT v rhp,Hit vl+,Hit vr+,Pts.4,Pts.5,OB v lhp,OB v rhp,OBP vl+,OBP vr+,Pts.6,Pts.7,TB v lhp,TB v rhp,TB vl+,TB vr+,Pts.8,Pts.9,123B v lhp,123b v rhp,123B vl+,123B vr+,Pts.10,Pts.11,123TB v l,123TB v rhp,123TB vl+,123TB vr+,Pts.12,Pts.13,HR v lhp,HR v rhp,HR vl+,HR vr+,Pts.14,Pts.15,BP v lhp,BP v rhp,BPHR vL,BPHR vR,BPHR vl+,BPHR vr+,Pts.16,Pts.17,BP1B v lhp,BP1b v rhp,BP1B vL+,BP1B vR+,Pts.18,Pts.19,DP vlhp,DP v rhp,DP vl+,DP vr+,Pts.20,Pts.21,HO,Hold,ENDURANCE,cleanEndur,split1,split2,split3,SP,RP,CP,FIELD,Range,Error,BK,WP,BAT-B,STL,SPD,Bunt,Injury,Raw vL,Raw vR,Raw Pts,vL,vR,Total,Injury Roll,Injury Length,1,2,3
13058,Justin Steele,1.06,,L,135,40,26,2,0,6,0,7,6,1,1,1,1,8.6,15.9,1,0,2,0,15.5,21.9,1,1,5,5,12.8,24.6,2,0,4,0,7.2,14.9,1,0,1,0,7.2,20.6,2,0,4,0,1.4,1.0,1,1,5,5,1.0,1.0,1,1,2,2,4,4,5,5,0,0,0,0,0,0,-3,-3,-6,-6,-1,-1,S(5),S(5),S(5),,,5.0,,,4-0,4,0,0,1,1WL-C,E,10,C,2p70,26,9,35,26,9,20.66666667,3,3,SP,,
12882,Hunter Strickland,0.65,,R,73,11,21,-2,-1,-6,-3,19,3,-3,2,-3,2,7.8,9.6,1,1,2,2,26.8,12.6,0,2,0,10,16.2,25.4,1,0,2,0,6.2,6.6,1,1,1,1,9.8,13.4,1,1,2,2,1.6,3.0,1,-1,5,-5,2.0,4.0,2,4,1,-1,2,-2,5,5,0,0,0,0,12,12,3,3,6,6,0,0,R(1) C(0),R(1) C(0),R(1),C(0),,,1.0,0.0,4-0,4,0,0,2,1WR-C,E,10,C,0p72,11,13,24,11,13,20.66666667,5,4,RP,CP,
12710,Corbin Burnes,1.57,,R,194,23,28,-1,0,-3,0,4,5,2,2,2,2,13.0,15.5,0,0,0,0,17.0,20.5,1,1,5,5,14.8,26.7,1,0,2,0,12.4,12.7,0,0,0,0,12.4,15.5,1,1,2,2,0.6,2.8,2,-1,10,-5,1.0,5.0,1,5,2,-2,4,-4,5,5,0,0,0,0,8,7,2,2,4,4,9,9,S(6*),S(6),S(6),,,6.0,,,5-30,5,30,5,8,1WR-C,E,10,C,0p72,26,4,30,26,4,20.33333333,5,4,SP,,
13108,Landen Roupp,0.89,,R,50,9,34,-2,1,-6,3,30,6,-3,1,-3,1,3.8,19.5,2,-1,4,-2,33.8,25.5,-1,0,-5,0,7.4,32.0,2,0,4,0,3.8,19.5,2,-1,2,-1,7.4,32.0,1,-2,2,-4,0.0,0.0,2,2,10,10,,0.0,0,0,3,2,6,4,0,5,1,0,1,0,6,6,1,1,2,2,0,0,S(5) R(3),S(5) R(3),S(5),R(3),,5.0,3.0,,2-0,2,0,14,13,1WR-C,E,10,C,1p30,17,13,30,17,13,20.33333333,4,2,SP,RP,
13423,Tommy Nance,0.0,,R,22,23,20,-1,-1,-3,-3,24,0,-3,3,-3,3,2.2,19.6,2,-1,4,-2,26.2,19.6,0,1,0,5,8.8,40.4,2,-1,4,-2,0.0,18.8,3,-1,3,-1,0.0,37.2,3,-2,6,-4,2.2,0.8,0,1,0,5,,0.0,3,0,0,2,0,4,0,5,1,0,1,0,12,12,3,3,6,6,9,9,R(1),R(1),R(1),,,,1.0,,3-51,3,51,0,20,1WR-C,E,10,C,1p20,18,11,29,18,11,20.33333333,4,3,RP,,
12573,Ben Brown,1.22,,R,55,37,41,1,2,3,6,14,5,-2,2,-2,2,12.6,9.6,0,1,0,2,26.6,14.6,0,2,0,10,19.9,17.3,1,1,2,2,11.2,9.0,0,1,0,1,14.3,14.9,1,1,2,2,1.4,0.6,1,2,5,10,2.0,1.0,2,1,1,2,2,4,5,5,0,0,0,0,4,2,-1,-2,-2,-4,0,0,S(5) R(4),S(5) R(4),S(5),R(4),,5.0,4.0,,4-0,4,0,0,8,1WR-C,E,10,C,5p30,10,35,45,10,35,20.33333333,0,2,SP,RP,
13507,Yoshinobu Yamamoto,1.42,,R,90,37,37,1,1,3,3,8,1,0,3,0,3,7.0,22.3,1,-1,2,-2,15.1,23.3,2,0,10,0,8.5,43.6,2,-2,4,-4,7.0,20.9,1,-1,1,-1,8.5,38.0,1,-2,2,-4,0.0,1.4,2,1,10,5,0.0,2.0,0,2,3,1,6,2,5,5,0,0,0,0,8,7,2,2,4,4,-1,-1,S(5),S(5),S(5),,,5.0,,,2-0,2,0,0,4,1WR-C,E,10,C,3p50,42,6,48,42,6,20.0,2,0,SP,,
13288,Phil Maton,0.68,,R,64,23,28,-1,0,-3,0,10,12,0,-2,0,-2,6.4,8.8,2,1,4,2,16.5,20.8,1,1,5,5,17.1,17.2,1,1,2,2,3.8,8.0,2,1,2,1,6.7,14.0,2,1,4,2,2.6,0.8,-1,1,-5,5,4.0,1.0,4,1,-1,2,-2,4,5,5,0,0,0,0,5,5,0,0,0,0,-3,-3,R(1) C(2),R(1) C(2),R(1),C(2),,,1.0,2.0,2-0,2,0,0,3,1WR-C,E,10,C,0p72,7,19,26,7,19,20.0,5,4,RP,CP,
12935,Jason Foley,0.64,,R,60,23,12,-1,-2,-3,-6,17,1,-2,3,-2,3,4.1,19.9,2,-1,4,-2,21.1,20.9,1,1,5,5,13.0,24.1,1,0,2,0,2.3,19.9,2,-1,2,-1,5.8,24.1,2,-1,4,-2,1.8,0.0,0,2,0,10,,0.0,3,0,0,2,0,4,0,5,1,0,1,0,8,8,2,2,4,4,6,6,R(1) C(5),R(1) C(5),R(1),C(5),,,1.0,5.0,4-0,4,0,5,3,1WR-C,E,10,C,1p50,17,15,32,17,15,19.66666667,4,0,RP,CP,
12726,Daniel Lynch,1.5,,L,43,36,20,1,-1,3,-3,10,9,0,0,0,0,0.0,12.4,3,1,6,2,10.0,21.5,2,1,10,5,0.0,31.1,3,0,6,0,0.0,8.1,3,1,3,1,0.0,13.9,3,1,6,2,0.0,4.3,2,-2,10,-10,,,0,8,3,-3,6,-6,0,0,1,1,1,1,6,6,1,1,2,2,2,2,S(4) R(3) C(0),S(4) R(3) C(0),S(4),R(3),C(0),4.0,3.0,0.0,2-33,2,33,0,0,1WL-C,E,10,C,1p30,53,-6,47,53,-6,19.66666667,4,2,SP,RP,CP
13012,Jose Alvarado,0.23,,L,62,25,29,0,0,0,0,4,19,2,-3,2,-3,0.2,16.0,2,0,4,0,4.2,35.0,3,-2,15,-10,0.8,28.6,2,0,4,0,0.0,14.4,3,0,3,0,0.0,22.2,3,0,6,0,0.2,1.6,2,1,10,5,,2.0,0,2,3,1,6,2,0,5,1,0,1,0,7,6,2,1,4,2,5,5,R(1) C(4),R(1) C(4),R(1),C(4),,,1.0,4.0,4-0,4,0,0,14,1WL-C,E,10,C,1p50,55,-4,51,55,-4,19.66666667,4,0,RP,CP,
13405,Tayler Scott,1.19,,R,69,21,41,-1,2,-3,6,22,14,-3,-2,-3,-2,2.0,2.4,2,2,4,4,24.0,16.4,0,1,0,5,8.0,4.8,2,2,4,4,0.0,2.4,3,2,3,2,0.0,4.8,3,2,6,4,2.0,0.0,0,2,0,10,,0.0,3,0,0,2,0,4,0,5,1,0,1,0,0,0,-3,-3,-6,-6,9,9,R(1),R(1),R(1),,,,1.0,,3-0,3,0,0,0,1WR-C,E,10,C,1p60,6,31,37,6,31,19.33333333,4,1,RP,,
12697,Cole Ragans,2.37,,L,186,18,45,-1,2,-3,6,10,10,0,-1,0,-1,20.5,9.4,-1,1,-2,2,30.5,19.5,-1,1,-5,5,25.5,18.7,0,1,0,2,20.5,8.4,-1,1,-1,1,25.5,14.7,-1,1,-2,2,0.0,1.0,2,1,10,5,0.0,,0,1,3,2,6,4,5,0,0,1,0,1,5,4,0,-1,0,-2,0,0,S(6),S(6),S(6),,,6.0,,,2-0,2,0,0,13,1WL-C,E,10,C,0p72,3,25,28,3,25,19.33333333,5,4,SP,,
12698,Cole Sands,1.21,,R,71,39,41,2,2,6,6,4,0,2,3,2,3,19.9,7.9,-1,1,-2,2,23.9,7.9,0,2,0,10,26.5,13.6,0,2,0,4,18.7,7.1,-1,1,-1,1,21.7,10.4,0,1,0,2,1.2,0.8,1,1,5,5,2.0,0.0,2,0,1,2,2,4,5,5,0,0,0,0,0,0,-3,-3,-6,-6,0,0,R(2) C(2),R(2) C(2),R(2),C(2),,,2.0,2.0,4-20,4,20,5,9,1WR-C,E,10,C,1p40,6,31,37,6,31,19.33333333,4,1,RP,CP,
13193,Michael King,1.81,,R,174,28,44,0,2,0,6,11,8,-1,0,-1,0,12.9,13.0,0,1,0,2,24.0,21.0,0,1,0,5,19.1,21.9,1,1,2,2,11.9,11.4,0,0,0,0,15.1,15.5,1,1,2,2,1.0,1.6,1,1,5,5,1.0,1.0,1,1,2,2,4,4,5,5,0,0,0,0,2,0,-2,-3,-4,-6,-3,-3,S(5),S(5),S(5),,,5.0,,,1-8,1,8,0,0,1WR-C,E,10,C,1p70,8,20,28,8,20,19.0,4,3,SP,,
13167,Matt Boyd,1.32,,L,40,35,36,1,1,3,3,13,8,-1,0,-1,0,3.6,10.0,2,1,4,2,16.6,18.0,1,1,5,5,10.8,19.4,2,1,4,2,1.2,9.0,2,1,2,1,1.2,15.4,2,1,4,2,2.4,1.0,0,1,0,5,,2.0,4,2,-1,1,-2,2,0,5,1,0,1,0,0,0,-3,-3,-6,-6,0,0,S(5),S(5),S(5),,,5.0,,,2-36,2,36,9,0,1WL-C,E,10,C,4p20,14,16,30,14,16,18.66666667,1,3,SP,,
12983,John Schreiber,0.46,,R,52,20,21,-1,-1,-3,-3,6,14,1,-2,1,-2,23.1,9.7,-1,1,-2,2,29.1,23.7,0,0,0,0,37.9,10.3,-1,2,-2,4,23.1,9.7,-2,1,-2,1,37.9,10.3,-2,1,-4,2,0.0,0.0,2,2,10,10,0.0,0.0,0,0,3,2,6,4,5,5,0,0,0,0,12,12,3,3,6,6,-1,-1,R(1) C(1),R(1) C(1),R(1),C(1),,,1.0,1.0,4-28,4,28,0,3,1WR-C,E,10,C,2p40,10,24,34,10,24,18.66666667,3,1,RP,CP,
13203,Michael Wacha,1.89,,R,167,25,19,0,-1,0,-3,3,8,2,0,2,0,18.1,16.7,-1,0,-2,0,21.1,24.7,1,0,5,0,32.1,24.9,0,0,0,0,16.5,15.1,-1,0,-1,0,25.7,18.5,-1,0,-2,0,1.6,1.6,1,1,5,5,2.0,2.0,2,2,1,1,2,2,5,5,0,0,0,0,11,11,3,3,6,6,-1,-1,S(6),S(6),S(6),,,6.0,,,1-0,1,0,0,3,1WR-C,E,10,C,1p70,15,10,25,15,10,18.66666667,4,3,SP,,
12805,Erik Miller,0.29,,L,67,43,42,2,2,6,6,22,19,-3,-3,-3,-3,6.0,7.9,2,1,4,2,28.0,26.9,0,0,0,0,12.0,21.9,2,1,4,2,6.0,4.7,1,2,1,2,12.0,9.1,1,1,2,2,0.0,3.2,2,-1,10,-5,,,0,6,3,-2,6,-4,0,0,1,1,1,1,5,2,0,-2,0,-4,1,1,S(1) R(1),S(1) R(1),S(1),R(1),,1.0,1.0,,3-21,3,21,0,2,1WL-C,E,10,C,0p72,31,-1,30,31,-1,18.66666667,5,4,SP,RP,
13341,Ryan Thompson,0.72,,R,66,6,26,-2,0,-6,0,0,6,3,1,3,1,21.7,20.0,-1,-1,-2,-2,21.7,26.0,1,0,5,0,31.9,28.4,0,0,0,0,21.5,19.2,-2,-1,-2,-1,31.1,25.2,-1,-1,-2,-2,0.2,0.8,2,1,10,5,0.0,1.0,0,1,3,2,6,4,5,5,0,0,0,0,9,9,3,3,6,6,9,9,R(1) C(1),R(1) C(1),R(1),C(1),,,1.0,1.0,2-22,2,22,0,6,1WR-C,E,10,C,1p60,18,11,29,18,11,18.33333333,4,1,RP,CP,
13380,Sonny Gray,0.97,,R,166,38,44,1,2,3,6,5,3,2,2,2,2,17.8,11.1,0,1,0,2,22.8,14.1,0,2,0,10,39.2,21.2,-1,1,-2,2,15.4,9.5,0,1,0,1,29.6,14.8,-1,1,-2,2,2.4,1.6,0,1,0,5,4.0,3.0,4,3,-1,0,-2,0,5,5,0,0,0,0,5,10,0,3,0,6,4,4,S(6),S(6),S(6),,,6.0,,,3-0,3,0,2,9,1WR-C,E,10,C,1p70,-1,36,35,-1,36,18.33333333,4,3,SP,,
12631,Bryan Woo,1.78,,R,121,21,22,-1,-1,-3,-3,0,0,3,3,3,3,12.5,8.9,0,1,0,2,12.5,8.9,2,2,10,10,21.1,16.7,1,1,2,2,10.3,7.1,1,1,1,1,12.3,9.5,1,1,2,2,2.2,1.8,0,0,0,0,3.0,2.0,3,2,0,1,0,2,5,5,0,0,0,0,5,5,0,0,0,0,-1,-1,S(6),S(6),S(6),,,6.0,,,3-0,3,0,0,0,1WR-C,E,10,C,3p50,15,19,34,15,19,18.33333333,2,0,SP,,
12571,Bailey Ober,1.46,,R,179,34,34,1,1,3,3,1,8,3,0,3,0,9.5,11.0,1,1,2,2,10.5,19.1,2,1,10,5,22.0,29.0,1,0,2,0,6.9,7.6,1,1,1,1,11.6,15.4,1,1,2,2,2.6,3.4,-1,-1,-5,-5,,,4,5,-1,-2,-2,-4,0,0,1,1,1,1,6,6,1,1,2,2,-5,-5,S(6),S(6),S(6),,,6.0,,,2-8,2,8,0,0,1WR-C,E,10,C,1p70,19,7,26,19,7,18.0,4,3,SP,,
12675,Chris Martin,0.22,,R,44,41,31,2,0,6,0,0,0,3,3,3,3,21.4,17.4,-1,0,-2,0,21.4,17.4,1,1,5,5,23.8,26.3,0,0,0,0,20.6,14.6,-1,0,-1,0,20.6,15.1,0,1,0,2,0.8,2.8,2,-1,10,-5,1.0,4.0,1,4,2,-1,4,-2,5,5,0,0,0,0,8,10,2,3,4,6,3,3,R(1) C(1),R(1) C(1),R(1),C(1),,,1.0,1.0,2-33,2,33,0,10,1WR-C,E,10,C,4p40,29,9,38,29,9,17.66666667,1,1,RP,CP,
12605,Brenan Hanifee,1.47,,R,29,23,13,-1,-2,-3,-6,14,0,-2,3,-2,3,9.9,19.1,1,-1,2,-2,23.9,19.1,0,1,0,5,25.7,26.6,0,0,0,0,8.5,19.1,1,-1,1,-1,20.1,26.6,0,-1,0,-2,1.4,0.0,1,2,5,10,,0.0,2,0,1,2,2,4,0,5,1,0,1,0,8,8,2,2,4,4,3,3,S(1) R(1),S(1) R(1),S(1),R(1),,1.0,1.0,,3-50,3,50,0,0,1WR-C,E,10,C,1p30,10,15,25,10,15,17.66666667,4,2,SP,RP,
13431,Trent Thornton,0.2,,R,72,39,29,2,0,6,0,2,8,2,0,2,0,22.6,11.0,-1,1,-2,2,24.6,19.0,0,1,0,5,40.6,21.4,-1,1,-2,2,21.4,8.8,-1,1,-1,1,35.8,12.6,-2,1,-4,2,1.2,2.2,1,0,5,0,1.0,4.0,1,4,2,-1,4,-2,5,5,0,0,0,0,5,5,0,0,0,0,1,1,R(1) C(0),R(1) C(0),R(1),C(0),,,1.0,0.0,4-20,4,20,0,12,1WR-C,E,10,C,0p72,8,10,18,8,10,17.66666667,5,4,RP,CP,
12773,Dylan Floro,0.56,,R,69,8,15,-2,-2,-6,-6,3,6,2,1,2,1,18.3,20.1,-1,-1,-2,-2,21.3,26.1,1,0,5,0,22.9,25.1,1,0,2,0,17.3,19.7,-1,-1,-1,-1,18.9,23.5,0,-1,0,-2,1.0,0.4,1,2,5,10,0.0,0.0,0,0,3,2,6,4,5,5,0,0,0,0,12,12,3,3,6,6,5,5,R(1),R(1),R(1),,,,1.0,,3-0,3,0,0,2,1WL-C,E,10,C,1p60,17,10,27,17,10,17.33333333,4,1,RP,,
12910,Jake Cousins,0.88,,R,38,50,44,3,2,9,6,28,16,-3,-3,-3,-3,0.0,7.0,3,2,6,4,28.0,23.0,0,0,0,0,0.0,21.6,3,1,6,2,0.0,3.4,3,2,3,2,0.0,7.2,3,2,6,4,0.0,3.6,2,-2,10,-10,,,0,7,3,-3,6,-6,0,0,1,1,1,1,0,3,-3,-1,-6,-2,1,1,R(1) C(0),R(1) C(0),R(1),C(0),,,1.0,0.0,3-0,3,0,0,20,1WR-C,E,10,C,1p30,38,-2,36,38,-2,17.33333333,4,2,RP,CP,
12731,Danny Young,0.0,,L,38,45,36,2,1,6,3,18,13,-3,-2,-3,-2,8.4,11.3,1,1,2,2,26.5,24.3,0,0,0,0,8.4,25.5,2,0,4,0,8.4,8.9,1,1,1,1,8.4,15.9,1,1,2,2,0.0,2.4,2,0,10,0,0.0,3.0,0,3,3,0,6,0,5,5,0,0,0,0,1,3,-2,-1,-4,-2,-1,-1,R(1),R(1),R(1),,,,1.0,,4-51,4,51,0,20,1WL-C,E,10,C,1p30,24,4,28,24,4,16.66666667,4,2,RP,,
13286,Pete Fairbanks,0.85,,R,45,26,29,0,0,0,0,9,9,0,0,0,0,20.4,5.4,-1,2,-2,4,29.4,14.4,0,2,0,10,22.1,9.3,1,2,2,4,19.8,4.2,-1,2,-1,2,19.7,4.5,0,2,0,4,0.6,1.2,2,1,10,5,1.0,1.0,1,1,2,2,4,4,5,5,0,0,0,0,2,2,-2,-2,-4,-4,0,0,R(1) C(5),R(1) C(5),R(1),C(5),,,1.0,5.0,3-0,3,0,8,10,1WR-C,E,10,C,5p40,9,29,38,9,29,16.66666667,0,1,RP,CP,
12829,Garrett Cleavinger,0.64,,L,60,37,33,1,1,3,3,16,18,-2,-3,-2,-3,15.4,6.3,0,2,0,4,31.5,24.3,-1,0,-5,0,19.5,13.1,1,2,2,4,15.4,4.7,0,2,0,2,19.5,6.7,0,2,0,4,0.0,1.6,2,1,10,5,0.0,1.0,0,1,3,2,6,4,5,5,0,0,0,0,1,0,-2,-3,-4,-6,9,9,R(1) C(2),R(1) C(2),R(1),C(2),,,1.0,2.0,5-0,5,0,0,6,1WR-C,E,10,C,1p50,10,17,27,10,17,16.33333333,4,0,RP,CP,
13339,Ryan Pepiot,1.21,,R,130,35,30,1,0,3,0,14,5,-2,2,-2,2,8.4,11.5,1,1,2,2,22.4,16.5,1,1,5,5,18.3,20.5,1,1,2,2,6.4,9.1,1,1,1,1,10.3,10.9,1,1,2,2,2.0,2.4,0,0,0,0,3.0,3.0,3,3,0,0,0,0,5,5,0,0,0,0,4,2,-1,-2,-2,-4,0,0,S(5),S(5),S(5),,,5.0,,,3-0,3,0,0,6,1WR-C,E,10,C,1p65,11,10,21,11,10,16.33333333,4,2,SP,,
13067,Keegan Akin,1.01,,L,79,38,48,1,2,3,6,4,4,2,2,2,2,9.9,9.3,1,1,2,2,13.9,13.3,2,2,10,10,20.5,24.9,1,0,2,0,9.5,5.7,1,2,1,2,18.9,10.5,0,1,0,2,0.4,3.6,2,-2,10,-10,0.0,,0,7,3,-3,6,-6,5,0,0,1,0,1,0,0,-3,-3,-6,-6,-6,-6,R(2) C(0),R(2) C(0),R(2),C(0),,,2.0,0.0,2-0,2,0,0,12,1WL-C,E,10,C,1p50,30,3,33,30,3,16.0,4,0,RP,CP,
12787,Eli Morgan,1.89,,R,42,9,29,-2,0,-6,0,0,9,3,0,3,0,11.3,7.1,1,2,2,4,11.3,16.1,2,2,10,10,23.5,16.0,0,1,0,2,9.7,6.3,1,1,1,1,17.1,12.8,0,1,0,2,1.6,0.8,1,1,5,5,2.0,2.0,2,2,1,1,2,2,5,5,0,0,0,0,0,0,-3,-3,-6,-6,9,9,R(2),R(2),R(2),,,,2.0,,3-0,3,0,0,0,1WR-C,E,10,C,5p30,11,20,31,11,20,16.0,0,2,RP,,
12572,Beau Brieske,0.5,,R,68,30,30,0,0,0,0,16,10,-2,-1,-2,-1,8.1,14.6,1,0,2,0,24.2,24.6,0,0,0,0,16.4,27.5,1,0,2,0,8.1,13.2,1,0,1,0,16.4,21.9,0,0,0,0,0.0,1.4,2,1,10,5,0.0,1.0,0,1,3,2,6,4,5,5,0,0,0,0,6,4,1,-1,2,-2,0,0,S(1) R(1) C(0),S(1) R(1) C(0),S(1),R(1),C(0),1.0,1.0,0.0,2-0,2,0,0,0,1WR-C,E,10,C,1p60,21,6,27,21,6,16.0,4,1,SP,RP,CP
12915,Jake Junis,2.01,,R,67,16,20,-2,-1,-6,-3,0,0,3,3,3,3,8.1,11.4,1,1,2,2,8.1,11.4,2,2,10,10,25.4,23.7,0,1,0,2,3.8,10.2,2,1,2,1,8.2,18.9,1,0,2,0,4.3,1.2,-2,1,-10,5,4.0,0.0,4,0,-1,2,-2,4,5,5,0,0,0,0,11,12,3,3,6,6,1,1,S(5) R(3) C(0),S(5) R(3) C(0),S(5),R(3),C(0),5.0,3.0,0.0,2-0,2,0,0,3,1WR-C,E,10,C,5p40,7,30,37,7,30,15.66666667,0,1,SP,RP,CP
12589,Bowden Francis,1.39,,R,104,12,35,-2,1,-6,3,5,2,2,3,2,3,6.6,8.0,2,1,4,2,11.6,10.0,2,2,10,10,19.8,21.9,1,1,2,2,3.0,4.8,2,2,2,2,5.4,9.1,2,1,4,2,3.6,3.2,-2,-1,-10,-5,7.0,,7,6,-3,-2,-6,-4,5,0,0,1,0,1,12,12,3,3,6,6,-4,-4,S(6) R(3),S(6) R(3),S(6),R(3),,6.0,3.0,,2-0,2,0,4,0,1WR-C,E,10,C,2p50,8,22,30,8,22,15.66666667,3,0,SP,RP,
13289,Pierce Johnson,0.6,,R,56,43,27,2,0,6,0,14,14,-2,-2,-2,-2,6.5,18.0,2,0,4,0,20.5,31.9,1,-1,5,-5,15.1,26.5,1,0,2,0,4.9,16.6,1,-1,1,-1,8.7,20.9,1,0,2,0,1.6,1.4,1,1,5,5,3.0,1.0,3,1,0,2,0,4,5,5,0,0,0,0,5,12,0,3,0,6,3,3,R(1) C(1),R(1) C(1),R(1),C(1),,,1.0,1.0,2-0,2,0,0,7,1WR-C,E,10,C,2p50,23,7,30,23,7,15.33333333,3,0,RP,CP,
12610,Brent Honeywell,1.15,,R,38,20,0,-1,-3,-3,-9,12,4,-1,2,-1,2,9.3,24.0,1,-1,2,-2,21.3,28.0,1,0,5,0,17.3,35.1,1,-1,2,-2,9.3,22.6,1,-2,1,-2,17.3,29.5,0,-1,0,-2,0.0,1.4,2,1,10,5,,2.0,0,2,3,1,6,2,0,5,1,0,1,0,12,12,3,3,6,6,3,3,R(2) C(0),R(2) C(0),R(2),C(0),,,2.0,0.0,2-0,2,0,9,12,1WR-C,E,10,C,1p20,29,-2,27,29,-2,15.33333333,4,3,RP,CP,
12873,Hogan Harris,1.97,,L,72,24,17,-1,-1,-3,-3,25,12,-3,-2,-3,-2,11.6,8.9,1,1,2,2,36.6,20.9,-1,1,-5,5,26.6,11.9,0,2,0,4,10.0,8.5,1,1,1,1,20.2,10.3,0,1,0,2,1.6,0.4,1,2,5,10,3.0,1.0,3,1,0,2,0,4,5,5,0,0,0,0,8,12,2,3,4,6,-3,-3,S(5) R(3),S(5) R(3),S(5),R(3),,5.0,3.0,,2-20,2,20,5,9,1WR-C,E,10,C,1p40,1,29,30,1,29,15.33333333,4,1,SP,RP,
12779,Eduard Bazardo,0.0,,R,28,33,49,1,2,3,6,12,7,-1,1,-1,1,15.0,3.9,0,2,0,4,27.0,10.9,0,2,0,10,24.0,6.9,0,2,0,4,12.0,3.9,0,2,0,2,12.0,6.9,1,2,2,4,3.0,0.0,-1,2,-5,10,6.0,0.0,6,0,-3,2,-6,4,5,5,0,0,0,0,5,10,0,3,0,6,1,1,R(2),R(2),R(2),,,,2.0,,2-0,2,0,0,20,1WR-C,E,10,C,5p20,-7,51,44,-7,51,15.33333333,0,3,RP,,
13076,Kevin Ginkel,0.55,,R,70,42,27,2,0,6,0,4,2,2,3,2,3,20.9,20.5,-1,-1,-2,-2,24.9,22.5,0,0,0,0,32.8,30.4,0,0,0,0,19.7,20.1,-1,-1,-1,-1,28.0,28.8,-1,-1,-2,-2,1.2,0.4,1,2,5,10,2.0,1.0,2,1,1,2,2,4,5,5,0,0,0,0,3,6,-1,1,-2,2,2,2,R(1) C(2),R(1) C(2),R(1),C(2),,,1.0,2.0,3-0,3,0,0,13,1WL-C,E,10,C,1p60,8,14,22,8,14,15.0,4,1,RP,CP,
12511,AJ Minter,1.54,,L,34,33,32,1,1,3,3,0,14,3,-2,3,-2,12.3,4.9,1,2,2,4,12.3,18.9,2,1,10,5,36.5,12.1,-1,2,-2,4,4.3,2.5,2,2,2,2,4.5,2.5,2,2,4,4,8.0,2.4,-3,0,-15,0,8.0,,8,4,-3,-1,-6,-2,5,0,0,1,0,1,10,12,3,3,6,6,-2,-2,R(1) C(0),R(1) C(0),R(1),C(0),,,1.0,0.0,3-0,3,0,0,0,1WL-C,E,10,C,5p30,7,25,32,7,25,15.0,0,2,RP,CP,
12692,Clay Holmes,0.53,,R,63,17,45,-1,2,-3,6,8,9,0,0,0,0,21.1,17.4,-1,0,-2,0,29.1,26.3,0,0,0,0,21.3,28.0,1,0,2,0,21.1,17.2,-1,-1,-1,-1,21.3,27.2,0,-1,0,-2,0.0,0.2,2,2,10,10,0.0,0.0,0,0,3,2,6,4,5,5,0,0,0,0,3,1,-1,-2,-2,-4,-1,-1,R(1) C(5),R(1) C(5),R(1),C(5),,,1.0,5.0,4-0,4,0,0,14,1WR-C,E,10,C,1p50,10,13,23,10,13,15.0,4,0,RP,CP,
13014,Jose Berrios,1.03,,R,192,21,15,-1,-2,-3,-6,9,3,0,2,0,2,7.1,18.1,1,0,2,0,16.1,21.1,1,1,5,5,20.3,27.5,1,0,2,0,3.9,15.7,2,0,2,0,7.5,17.9,1,0,2,0,3.2,2.4,-1,0,-5,0,6.0,3.0,6,3,-3,0,-6,0,5,5,0,0,0,0,12,12,3,3,6,6,-1,-1,S(6),S(6),S(6),,,6.0,,,3-15,3,15,0,0,1WR-C,E,10,C,0p72,5,7,12,5,7,14.66666667,5,4,SP,,
12750,Declan Cronin,0.31,,R,70,21,31,-1,0,-3,0,4,10,2,-1,2,-1,27.9,17.1,-2,0,-4,0,31.9,27.1,-1,0,-5,0,42.1,21.6,-1,1,-2,2,27.9,17.1,-2,-1,-2,-1,42.1,21.6,-2,0,-4,0,0.0,0.0,2,2,10,10,0.0,0.0,0,0,3,2,6,4,5,5,0,0,0,0,12,12,3,3,6,6,3,3,R(2),R(2),R(2),,,,2.0,,4-20,4,20,0,2,1WR-C,E,10,C,1p40,4,20,24,4,20,14.33333333,4,1,RP,,
13422,Tommy Kahnle,0.9,,R,43,37,26,1,0,3,0,11,16,-1,-3,-1,-3,4.5,10.5,2,1,4,2,15.5,26.5,1,0,5,0,11.4,26.2,2,0,4,0,3.3,7.9,2,1,2,1,6.6,15.8,2,1,4,2,1.2,2.6,1,-1,5,-5,,,0,4,3,-1,6,-2,0,0,1,1,1,1,8,7,2,2,4,4,-2,-2,R(1) C(0),R(1) C(0),R(1),C(0),,,1.0,0.0,3-0,3,0,0,4,1WR-C,E,10,C,4p40,37,0,37,37,0,14.33333333,1,1,RP,CP,
